,image_name,prob1,prob2,prob3,prob4,prob5,target1,target2,target3,target4,target5,correct_prob1,correct_prob2,correct_prob3,correct_prob4,correct_prob5,confidence_mean
11841,2001504650006.jpg,0.06927332,0.15475987,0.12345854,0.133805,0.1362714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17887,9903811930004.jpg,0.02216782,0.040079437,0.06831096,0.16062355,0.14209431,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11829,2001490570006.jpg,0.027127363,0.058501765,0.13436283,0.39707175,0.33982348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11828,2001490570005.jpg,0.021193672,0.04340429,0.10855077,0.30313396,0.23008314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11827,2001490570004.jpg,0.025185997,0.05186328,0.11599836,0.30937657,0.26518035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10476,1908180490003.jpg,0.021289662,0.03713004,0.062954,0.18036835,0.18708646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10475,1908180490002.jpg,0.025869457,0.053506404,0.10101191,0.2641616,0.27402204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17883,9903171030006.jpg,0.045395795,0.12395915,0.12034235,0.1306243,0.18131565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17884,9903811930001.jpg,0.020247962,0.0382914,0.06739092,0.15541528,0.1144138,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17885,9903811930002.jpg,0.025517952,0.04704319,0.081241325,0.18407342,0.15717295,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17886,9903811930003.jpg,0.023391142,0.041144803,0.07191013,0.16905609,0.15362123,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11816,2001486730001.jpg,0.06105847,0.096980356,0.10203596,0.17456141,0.10568375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817,2001486730002.jpg,0.0596955,0.09051566,0.09385777,0.15949196,0.09885892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11818,2001486730003.jpg,0.05497771,0.090262905,0.102871165,0.17406985,0.103020534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11819,2001486730004.jpg,0.042168103,0.069420815,0.07591423,0.107163236,0.06071817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11820,2001486730005.jpg,0.05924443,0.08799629,0.09351441,0.15322384,0.09661877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11821,2001486730006.jpg,0.05963625,0.08717634,0.089953706,0.16316138,0.09486757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11822,2001489450001.jpg,0.042819347,0.06680457,0.08456377,0.16348827,0.13208446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11823,2001489450002.jpg,0.03624715,0.05769311,0.06834448,0.116924,0.09960331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11824,2001490570001.jpg,0.030777464,0.061501764,0.11077966,0.29339415,0.24528778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825,2001490570002.jpg,0.030358851,0.061110664,0.1255444,0.29561767,0.24598563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11826,2001490570003.jpg,0.025277171,0.04729422,0.101210475,0.2694356,0.22027636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17356,9610352250006.jpg,0.05256881,0.09829292,0.107367545,0.18403745,0.13512601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17354,9610352250004.jpg,0.064227834,0.108481236,0.115228176,0.18988676,0.12524822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11813,2001485870004.jpg,0.02862088,0.054123297,0.097935386,0.21566473,0.20320652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11868,2001527650003.jpg,0.025353756,0.05234074,0.09305109,0.25094354,0.2356474,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11860,2001513550001.jpg,0.05117874,0.1056221,0.13207826,0.26882502,0.22682363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11861,2001513550002.jpg,0.02737734,0.052000836,0.08591887,0.20561244,0.19677106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11862,2001515130001.jpg,0.02289604,0.04709146,0.08817538,0.18299301,0.1363661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11863,2001515130002.jpg,0.022590067,0.039212093,0.073665544,0.17147413,0.1305264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11864,2001515130003.jpg,0.020446496,0.03794146,0.06637342,0.13406941,0.0874478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11865,2001515130004.jpg,0.024670161,0.045159645,0.07338713,0.16421747,0.12459841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11866,2001527650001.jpg,0.016030885,0.035353374,0.08843952,0.2476923,0.20555057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11867,2001527650002.jpg,0.021960635,0.045616277,0.08165655,0.22043769,0.20207828,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11869,2001527650004.jpg,0.018585835,0.038251452,0.07339233,0.21816209,0.20969588,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11845,2001510950004.jpg,0.032046877,0.062484052,0.099289455,0.21390587,0.17175594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17347,9609972650005.jpg,0.04470115,0.07028389,0.09235915,0.1586207,0.09712641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17346,9609972650004.jpg,0.028505899,0.05274392,0.089203835,0.16155092,0.10422694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17899,9904440330006.jpg,0.06126807,0.089268506,0.08582425,0.16130698,0.09991243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17345,9609972650003.jpg,0.035323508,0.06593682,0.09263456,0.14213465,0.11447345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17344,9609972650002.jpg,0.025427315,0.046299327,0.077929325,0.1513136,0.13016984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17343,9609972650001.jpg,0.03339449,0.061594173,0.09148756,0.17340107,0.14891566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17900,9904510930001.jpg,0.020215351,0.045839652,0.09893787,0.26393014,0.25026962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10460,1907965890007.jpg,0.032039788,0.071238145,0.13543846,0.28674006,0.20639428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11859,2001511330006.jpg,0.033056207,0.07276473,0.098489664,0.20239313,0.16001388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11858,2001511330005.jpg,0.023809757,0.04447902,0.0740014,0.17749336,0.12985788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11857,2001511330004.jpg,0.038569883,0.07799524,0.10412172,0.22173448,0.14921424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11856,2001511330003.jpg,0.040903036,0.09034206,0.13607594,0.30260897,0.20869455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11846,2001510950005.jpg,0.038396828,0.06798728,0.0993586,0.2303848,0.18023647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11847,2001510950006.jpg,0.036840655,0.06440238,0.0999701,0.2129595,0.15946434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17353,9610352250003.jpg,0.052986193,0.09627426,0.10533728,0.1628284,0.11491875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17352,9610352250002.jpg,0.0500056,0.08309972,0.086908005,0.12732923,0.09007647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17351,9610352250001.jpg,0.066460826,0.10018252,0.09639379,0.15719648,0.100086726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17350,9610009450002.jpg,0.022577263,0.039737046,0.0676488,0.15751766,0.11858289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17349,9610009450001.jpg,0.02600519,0.048735507,0.08233057,0.19455531,0.16522348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17348,9609972650006.jpg,0.03350736,0.056197926,0.080912754,0.15102436,0.108730644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11854,2001511330001.jpg,0.031975687,0.07230125,0.1026408,0.22602229,0.1752423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17892,9903989030003.jpg,0.012874467,0.022730403,0.037219197,0.07567526,0.048101455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11855,2001511330002.jpg,0.04049819,0.08130294,0.12054989,0.2671701,0.19181404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17893,9903989030004.jpg,0.02828953,0.048149034,0.072055474,0.1359858,0.09116441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17894,9904440330001.jpg,0.053512964,0.09117223,0.10489497,0.22204201,0.10722119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17895,9904440330002.jpg,0.06736033,0.11458957,0.13896611,0.26987773,0.17030765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17896,9904440330003.jpg,0.054629467,0.099587195,0.12579249,0.24614878,0.16356656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17897,9904440330004.jpg,0.057601586,0.0913263,0.09396841,0.18738034,0.11172192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17898,9904440330005.jpg,0.057313498,0.09837951,0.116193175,0.22899495,0.14655916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10477,1908180490004.jpg,0.02299539,0.045688488,0.086615294,0.21786274,0.21351887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11812,2001485870003.jpg,0.033331905,0.064328015,0.09973277,0.18808492,0.19831696,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11871,2001534230002.jpg,0.021225613,0.03721676,0.049589228,0.097951725,0.080092534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11775,2001474350003.jpg,0.027017977,0.055271186,0.10485256,0.2530869,0.20166852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11771,2001463630005.jpg,0.025541853,0.05196296,0.093578614,0.20679845,0.14478016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11772,2001463630006.jpg,0.04434327,0.10261358,0.12311459,0.22428977,0.14409986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17881,9903171030004.jpg,0.048870042,0.12681241,0.121676415,0.13239315,0.17764628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17882,9903171030005.jpg,0.05904904,0.15024398,0.13402185,0.1407297,0.17472488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11773,2001474350001.jpg,0.016569735,0.033950627,0.07078425,0.21964829,0.22225243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10497,1908342290002.jpg,0.030677022,0.053528853,0.09145549,0.20700625,0.15998676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10496,1908342290001.jpg,0.027344022,0.04527857,0.08152147,0.21174812,0.19699734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11774,2001474350002.jpg,0.02457942,0.047613844,0.08488259,0.22659065,0.22242701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11776,2001474350004.jpg,0.025388826,0.055004016,0.094152674,0.19311683,0.18233626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,2001474690007.jpg,0.07347426,0.10393107,0.09387192,0.1655629,0.120871544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10495,1908301190007.jpg,0.028598651,0.047228694,0.070706174,0.15203512,0.11460512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11777,2001474350005.jpg,0.028947609,0.061391205,0.1100156,0.22396836,0.20472926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11778,2001474350006.jpg,0.026471594,0.053418335,0.09993006,0.21775937,0.17921603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11779,2001474690001.jpg,0.04491376,0.07846454,0.107158974,0.23280346,0.1807746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11780,2001474690002.jpg,0.034535196,0.059632495,0.0852808,0.18408805,0.1584559,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11781,2001474690003.jpg,0.043697745,0.07256897,0.086676255,0.1525437,0.12156142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11782,2001474690004.jpg,0.043446723,0.06959641,0.083506376,0.15317951,0.119505465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11783,2001474690005.jpg,0.06327157,0.10310258,0.10676888,0.20128478,0.13223049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10500,1908637890001.jpg,0.044075705,0.070258096,0.08565881,0.16009086,0.1378721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11770,2001463630004.jpg,0.031289827,0.07000062,0.10404946,0.19330187,0.1109452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11769,2001463630003.jpg,0.045819163,0.08875781,0.12660968,0.22359365,0.1339841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11768,2001463630002.jpg,0.04389369,0.09945981,0.12660202,0.21747403,0.14121632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17391,9700542830003.jpg,0.044455685,0.082940236,0.11868089,0.21680963,0.12505299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11761,2001463350001.jpg,0.037740536,0.07564972,0.11713717,0.2520391,0.22383846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17390,9700542830002.jpg,0.034040436,0.059941977,0.092629865,0.17702891,0.10517317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17389,9700542830001.jpg,0.045288302,0.09082251,0.118162885,0.1941709,0.12638421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17388,9700179330006.jpg,0.01325598,0.02975274,0.058647547,0.13449204,0.13113663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17387,9700179330005.jpg,0.014414883,0.034212828,0.06941052,0.15972775,0.14774737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17386,9700179330004.jpg,0.016506674,0.036218837,0.073423535,0.16577114,0.14542042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17385,9700179330003.jpg,0.025637854,0.06372798,0.13128886,0.27476093,0.24069878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11762,2001463350002.jpg,0.03294063,0.06462005,0.12279466,0.2535313,0.22364831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17384,9700179330002.jpg,0.026749188,0.068187304,0.120447695,0.24094361,0.18799071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17383,9700179330001.jpg,0.017840868,0.04471492,0.095150344,0.21796921,0.17808172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17368,9610515550006.jpg,0.024288833,0.050104678,0.11268978,0.30353427,0.22903396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11763,2001463350003.jpg,0.024786783,0.05374453,0.11229056,0.22502235,0.18738562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11764,2001463350004.jpg,0.03141307,0.059709568,0.093326196,0.18194051,0.13403437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11765,2001463350005.jpg,0.033623118,0.06387393,0.10614364,0.21380529,0.16991752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11766,2001463350006.jpg,0.021144921,0.041052666,0.08216302,0.19272013,0.17351353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11767,2001463630001.jpg,0.02740167,0.058624495,0.100784265,0.23562914,0.14437212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11784,2001474690006.jpg,0.066190414,0.09948989,0.10606335,0.18486966,0.12197611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17367,9610515550005.jpg,0.0396731,0.0812757,0.12129707,0.27981156,0.21640027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10478,1908180490005.jpg,0.026679436,0.054997228,0.113067254,0.2650587,0.19771871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482,1908246690002.jpg,0.14103003,0.1969181,0.17095491,0.2930594,0.20720649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487,1908252290005.jpg,0.025665618,0.039920323,0.06223084,0.12327096,0.1113067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486,1908252290004.jpg,0.039991558,0.06567878,0.09234391,0.1966131,0.15780081,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485,1908252290003.jpg,0.048047163,0.08378996,0.12224877,0.23048131,0.19580038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,2001481430005.jpg,0.021119338,0.037202045,0.06485288,0.13981056,0.117411606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11803,2001481430006.jpg,0.031717055,0.05538786,0.08225679,0.16253811,0.12788624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484,1908252290002.jpg,0.031563967,0.055086482,0.0885279,0.20834824,0.18179703,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17361,9610499750005.jpg,0.055752505,0.10351975,0.081768066,0.083049834,0.10140312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483,1908252290001.jpg,0.03035168,0.05090354,0.082873836,0.19603567,0.1682546,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481,1908246690001.jpg,0.09491356,0.17220265,0.18574885,0.3337897,0.2489274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10494,1908301190006.jpg,0.031643175,0.04842732,0.07241318,0.14684644,0.102390595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480,1908180490007.jpg,0.024878584,0.049145818,0.100167185,0.2788872,0.25994998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11805,2001481550002.jpg,0.031343114,0.0547792,0.08902725,0.22484082,0.18278798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17360,9610499750004.jpg,0.047861632,0.09278056,0.0785993,0.09175518,0.103635475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17359,9610499750003.jpg,0.045952648,0.0849252,0.07144116,0.101105146,0.12694724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17358,9610499750002.jpg,0.04404561,0.081059456,0.06860701,0.114383265,0.14388761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17357,9610499750001.jpg,0.0584813,0.08507675,0.07504785,0.12840754,0.14169331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10479,1908180490006.jpg,0.0216503,0.04842443,0.10162806,0.24604662,0.18255687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11811,2001485870002.jpg,0.03708383,0.067582116,0.11247014,0.21247004,0.16649617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10488,1908252290006.jpg,0.026392624,0.051157102,0.08999098,0.17928284,0.1429891,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489,1908301190001.jpg,0.043459453,0.081707716,0.12042757,0.28993893,0.23978528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490,1908301190002.jpg,0.036384214,0.060078174,0.07470624,0.14743662,0.13080071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11801,2001481430004.jpg,0.027875705,0.045938026,0.07030008,0.14475287,0.09608846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10493,1908301190005.jpg,0.024819616,0.04001964,0.06353833,0.12921396,0.09568676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10492,1908301190004.jpg,0.038050633,0.06041628,0.072961725,0.12844804,0.10300735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17366,9610515550004.jpg,0.021146674,0.049137622,0.110427804,0.24850936,0.19224766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17365,9610515550003.jpg,0.03224252,0.068848655,0.13090953,0.31772897,0.22872877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17364,9610515550002.jpg,0.020302031,0.049729265,0.120206326,0.28654787,0.23939049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491,1908301190003.jpg,0.04269447,0.07062962,0.089541614,0.163142,0.13816461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17363,9610515550001.jpg,0.021705475,0.049003392,0.118053816,0.30312067,0.24476016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17362,9610499750006.jpg,0.04809028,0.091097996,0.07516063,0.080675595,0.08268164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11792,2001475950001.jpg,0.017687917,0.032851905,0.06013845,0.1886957,0.20793155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11793,2001475950002.jpg,0.022572491,0.041098706,0.073372744,0.22013295,0.18924707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11794,2001475950003.jpg,0.022814613,0.04387811,0.08633633,0.2238262,0.19111742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11795,2001475950004.jpg,0.024794899,0.05262489,0.093593106,0.19465376,0.1831409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11796,2001475950005.jpg,0.026716286,0.055176444,0.092488244,0.2049002,0.19323568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11797,2001475950006.jpg,0.0284907,0.066096425,0.10784474,0.19933337,0.1829729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,2001481430001.jpg,0.025215834,0.047015816,0.07104264,0.1429101,0.10983057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11799,2001481430002.jpg,0.020635031,0.034582954,0.060811,0.12766923,0.090054095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11800,2001481430003.jpg,0.031018948,0.0571412,0.08809511,0.17068373,0.117084906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11870,2001534230001.jpg,0.021085529,0.03806431,0.053337798,0.09058952,0.084732644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10459,1907965890006.jpg,0.05425869,0.09566963,0.117594525,0.22375253,0.16204429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17919,9916298850006.jpg,0.023788065,0.046274953,0.08396613,0.17782411,0.13852711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17301,9609525650001.jpg,0.09391654,0.19871828,0.1893892,0.3296782,0.23096067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10434,1907358190007.jpg,0.028622625,0.04119601,0.045461923,0.09841351,0.06464842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10433,1907358190006.jpg,0.040866204,0.053701527,0.0520572,0.111205555,0.075389296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17907,9916138150002.jpg,0.032577742,0.07753122,0.12661639,0.25179717,0.19387549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17909,9916138150004.jpg,0.023159895,0.0455724,0.095973365,0.23901883,0.17833643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17910,9916138150005.jpg,0.025631316,0.052207023,0.08930536,0.22515368,0.20203342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
